CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas;CNPJ_Valido;RegistroANS;Modalidade;UF
09298037000112;IBBCA 2008 GESTÃO EM SAÚDE LTDA;3T;2025;88990.00;True;417050;Administradora de Benefícios;RJ
09306242000182;ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP;1T;2025;1463898.00;True;330281;Autogestão;PB
09306242000182;ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP;2T;2025;529335.00;True;330281;Autogestão;PB
09306242000182;ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP;3T;2025;26005.00;True;330281;Autogestão;PB
09433795000104;QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.;1T;2025;61957.00;True;418170;Medicina de Grupo;DF
09433795000104;QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.;2T;2025;144034343.00;True;418170;Medicina de Grupo;DF
09433795000104;QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.;3T;2025;109006697.00;True;418170;Medicina de Grupo;DF
10219897000100;UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;3164763.00;True;362140;Cooperativa Médica;PA
10219897000100;UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;1289314.00;True;362140;Cooperativa Médica;PA
10219897000100;UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;1864392.00;True;362140;Cooperativa Médica;PA
10364053000145;ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;1T;2025;9560.00;True;417831;Odontologia de Grupo;SP
10364053000145;ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;2T;2025;111690.00;True;417831;Odontologia de Grupo;SP
10364053000145;ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;3T;2025;108130.00;True;417831;Odontologia de Grupo;SP
10395358000114;UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.;1T;2025;400.00;True;321958;Cooperativa Médica;CE
10395358000114;UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.;2T;2025;444064.00;True;321958;Cooperativa Médica;CE
10395358000114;UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.;3T;2025;277605.00;True;321958;Cooperativa Médica;CE
10414182000109;UNIMED SAÚDE E ODONTO S.A;1T;2025;308803.00;True;416801;Medicina de Grupo;SP
10414182000109;UNIMED SAÚDE E ODONTO S.A;2T;2025;1474023.00;True;416801;Medicina de Grupo;SP
10414182000109;UNIMED SAÚDE E ODONTO S.A;3T;2025;681308.00;True;416801;Medicina de Grupo;SP
10456692000130;QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ;1T;2025;182420.00;True;417131;Odontologia de Grupo;BA
10456692000130;QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ;2T;2025;164681.00;True;417131;Odontologia de Grupo;BA
10456692000130;QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ;3T;2025;40846.00;True;417131;Odontologia de Grupo;BA
10495931000161;SERVIX ADMINISTRADORA DE BENEFÍCIOS LTDA;1T;2025;135630.00;True;417602;Administradora de Benefícios;DF
10495931000161;SERVIX ADMINISTRADORA DE BENEFÍCIOS LTDA;2T;2025;238030.00;True;417602;Administradora de Benefícios;DF
10495931000161;SERVIX ADMINISTRADORA DE BENEFÍCIOS LTDA;3T;2025;323625.00;True;417602;Administradora de Benefícios;DF
10767219000174;PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME;1T;2025;176423.00;True;417106;Odontologia de Grupo;BA
10767219000174;PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME;2T;2025;18986.00;True;417106;Odontologia de Grupo;BA
10767219000174;PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME;3T;2025;50065.00;True;417106;Odontologia de Grupo;BA
10796140000171;ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA;2T;2025;72000.00;True;417220;Odontologia de Grupo;MG
10796140000171;ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA;3T;2025;72000.00;True;417220;Odontologia de Grupo;MG
10846369000173;HEALTH ADMINISTRADORA DE BENEFICIOS LTDA;1T;2025;23283.00;True;417611;Administradora de Benefícios;SP
10846369000173;HEALTH ADMINISTRADORA DE BENEFICIOS LTDA;2T;2025;4554.00;True;417611;Administradora de Benefícios;SP
10846369000173;HEALTH ADMINISTRADORA DE BENEFICIOS LTDA;3T;2025;12306.00;True;417611;Administradora de Benefícios;SP
10935483000170;ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO;1T;2025;1896854.00;True;417947;Medicina de Grupo;SP
10935483000170;ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO;2T;2025;4586186.00;True;417947;Medicina de Grupo;SP
10935483000170;ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO;3T;2025;9366492.00;True;417947;Medicina de Grupo;SP
11073058000181;BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA;1T;2025;524236.00;True;417718;Administradora de Benefícios;ES
11073058000181;BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA;2T;2025;814695.00;True;417718;Administradora de Benefícios;ES
11073058000181;BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA;3T;2025;198365.00;True;417718;Administradora de Benefícios;ES
11076382000153;UNIX SAÚDE S.A;1T;2025;339687.00;True;418137;Medicina de Grupo;BA
11076382000153;UNIX SAÚDE S.A;2T;2025;18647.00;True;418137;Medicina de Grupo;BA
11076382000153;UNIX SAÚDE S.A;3T;2025;23270.00;True;418137;Medicina de Grupo;BA
11158465000191;AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA;1T;2025;15213.00;True;417424;Administradora de Benefícios;SP
11158465000191;AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA;2T;2025;11348124.00;True;417424;Administradora de Benefícios;SP
11158465000191;AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA;3T;2025;401487.00;True;417424;Administradora de Benefícios;SP
11165556000154;ALLCARE ADMINISTRADORA DE BENEFÍCIOS EM SAÚDE LTDA.;1T;2025;33736.00;True;417459;Administradora de Benefícios;DF
11165556000154;ALLCARE ADMINISTRADORA DE BENEFÍCIOS EM SAÚDE LTDA.;2T;2025;121438.00;True;417459;Administradora de Benefícios;DF
11165556000154;ALLCARE ADMINISTRADORA DE BENEFÍCIOS EM SAÚDE LTDA.;3T;2025;122741.00;True;417459;Administradora de Benefícios;DF
11177786000133;ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO;1T;2025;26050.00;True;417211;Autogestão;MG
11177786000133;ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO;2T;2025;26720.00;True;417211;Autogestão;MG
11177786000133;ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO;3T;2025;73889.00;True;417211;Autogestão;MG
11214624000128;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;1T;2025;2356698.00;True;344885;Cooperativa Médica;PE
11214624000128;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;2T;2025;71785938.00;True;344885;Cooperativa Médica;PE
11214624000128;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;3573972.00;True;344885;Cooperativa Médica;PE
11235328000103;MAXMED ADMINISTRADORA DE BENEFICIOS LTDA;1T;2025;10766.00;True;417696;Administradora de Benefícios;SP
11235328000103;MAXMED ADMINISTRADORA DE BENEFICIOS LTDA;2T;2025;12600.00;True;417696;Administradora de Benefícios;SP
11235328000103;MAXMED ADMINISTRADORA DE BENEFICIOS LTDA;3T;2025;19120.00;True;417696;Administradora de Benefícios;SP
11275925000161;PLURICLUB ADMINISTRADORA DE BENEFÍCIOS LTDA.;1T;2025;16902.00;True;417751;Administradora de Benefícios;SP
11275925000161;PLURICLUB ADMINISTRADORA DE BENEFÍCIOS LTDA.;2T;2025;7001.00;True;417751;Administradora de Benefícios;SP
11275925000161;PLURICLUB ADMINISTRADORA DE BENEFÍCIOS LTDA.;3T;2025;2500.00;True;417751;Administradora de Benefícios;SP
11336728000105;ASSOCIAÇÃO SAÚDE RURAL ALEGRETE;1T;2025;195090.00;True;418218;Medicina de Grupo;RS
11336728000105;ASSOCIAÇÃO SAÚDE RURAL ALEGRETE;2T;2025;161993.00;True;418218;Medicina de Grupo;RS
11336728000105;ASSOCIAÇÃO SAÚDE RURAL ALEGRETE;3T;2025;2859.00;True;418218;Medicina de Grupo;RS
11340037000185;VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA;1T;2025;50327.00;True;417301;Administradora de Benefícios;MG
11340037000185;VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA;2T;2025;303207.00;True;417301;Administradora de Benefícios;MG
11340037000185;VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA;3T;2025;3360837.00;True;417301;Administradora de Benefícios;MG
11565995000154;PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA;1T;2025;17325.00;True;417491;Medicina de Grupo;SP
11565995000154;PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA;2T;2025;9015.00;True;417491;Medicina de Grupo;SP
11565995000154;PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA;3T;2025;108651.00;True;417491;Medicina de Grupo;SP
11593821000103;ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;1T;2025;363318.00;True;417297;Autogestão;SC
11593821000103;ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;2T;2025;44538.00;True;417297;Autogestão;SC
11593821000103;ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;3T;2025;65673.00;True;417297;Autogestão;SC
11641931000195;FEBRAFITE SAUDE;1T;2025;11720.00;True;423777;Autogestão;DF
11641931000195;FEBRAFITE SAUDE;2T;2025;21012.00;True;423777;Autogestão;DF
11641931000195;FEBRAFITE SAUDE;3T;2025;30575.00;True;423777;Autogestão;DF
11792899000149;PLATINUM ADMINISTRADORA DE BENEFICIOS;1T;2025;269208.00;True;418986;Administradora de Benefícios;DF
11792899000149;PLATINUM ADMINISTRADORA DE BENEFICIOS;2T;2025;1054794.00;True;418986;Administradora de Benefícios;DF
11792899000149;PLATINUM ADMINISTRADORA DE BENEFICIOS;3T;2025;3490358.00;True;418986;Administradora de Benefícios;DF
11828089000103;LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;1T;2025;1562728.00;True;418374;Autogestão;DF
11828089000103;LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;2T;2025;1551163.00;True;418374;Autogestão;DF
11828089000103;LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;3T;2025;1214620.00;True;418374;Autogestão;DF
11867361000156;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;1T;2025;216505.00;True;418919;Medicina de Grupo;SC
11867361000156;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;2T;2025;21832.00;True;418919;Medicina de Grupo;SC
11867361000156;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;3T;2025;5549598.00;True;418919;Medicina de Grupo;SC
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;1T;2025;14700.00;True;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;2T;2025;29400.00;True;417530;Medicina de Grupo;SP
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;3T;2025;815754.00;True;417530;Medicina de Grupo;SP
11973134000105;SUL AMÉRICA ODONTOLÓGICO S/A;1T;2025;422399.00;True;417815;Odontologia de Grupo;SP
11973134000105;SUL AMÉRICA ODONTOLÓGICO S/A;2T;2025;4105767.00;True;417815;Odontologia de Grupo;SP
11973134000105;SUL AMÉRICA ODONTOLÓGICO S/A;3T;2025;88401.00;True;417815;Odontologia de Grupo;SP
11996146000155;CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO;1T;2025;1114590.00;True;417661;Autogestão;PE
11996146000155;CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO;2T;2025;2284862.00;True;417661;Autogestão;PE
11996146000155;CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO;3T;2025;7489553.00;True;417661;Autogestão;PE
12049486000131;ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ;1T;2025;64301.00;True;418617;Autogestão;PR
12049486000131;ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ;2T;2025;130538.00;True;418617;Autogestão;PR
12049486000131;ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ;3T;2025;104379.00;True;418617;Autogestão;PR
12055813000168;CEMIG SAÚDE;1T;2025;22696704.00;True;417505;Autogestão;MG
12055813000168;CEMIG SAÚDE;2T;2025;132000.00;True;417505;Autogestão;MG
12055813000168;CEMIG SAÚDE;3T;2025;2867136.00;True;417505;Autogestão;MG
12317012000123;ASSOCIAÇÃO DO FISCO DE ALAGOAS;1T;2025;148638.00;True;393533;Autogestão;AL
12317012000123;ASSOCIAÇÃO DO FISCO DE ALAGOAS;2T;2025;253801.00;True;393533;Autogestão;AL
12317012000123;ASSOCIAÇÃO DO FISCO DE ALAGOAS;3T;2025;119106.00;True;393533;Autogestão;AL
12380335000161;BENEFIT ADMINISTRADORA DE BENEFÍCIOS LTDA.;1T;2025;99058.00;True;419869;Administradora de Benefícios;SP
12380335000161;BENEFIT ADMINISTRADORA DE BENEFÍCIOS LTDA.;2T;2025;163438.00;True;419869;Administradora de Benefícios;SP
12380335000161;BENEFIT ADMINISTRADORA DE BENEFÍCIOS LTDA.;3T;2025;223858.00;True;419869;Administradora de Benefícios;SP
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;1T;2025;252976.00;True;327689;Cooperativa Médica;AL
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;2T;2025;3772236.00;True;327689;Cooperativa Médica;AL
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;3T;2025;1369739.00;True;327689;Cooperativa Médica;AL
12585261000108;FUNDAÇAO COMPESA DE PREVIDENCIA E ASSISTENCIA - COMPESAPREV;1T;2025;939388.00;True;307751;Autogestão;PE
12585261000108;FUNDAÇAO COMPESA DE PREVIDENCIA E ASSISTENCIA - COMPESAPREV;2T;2025;1535553.00;True;307751;Autogestão;PE
12585261000108;FUNDAÇAO COMPESA DE PREVIDENCIA E ASSISTENCIA - COMPESAPREV;3T;2025;2374719.00;True;307751;Autogestão;PE
12838821000180;FUNDAÇÃO FIAT SAÚDE E BEM ESTAR;1T;2025;5243589.00;True;418285;Autogestão;MG
12838821000180;FUNDAÇÃO FIAT SAÚDE E BEM ESTAR;2T;2025;305521.00;True;418285;Autogestão;MG
12838821000180;FUNDAÇÃO FIAT SAÚDE E BEM ESTAR;3T;2025;43809.00;True;418285;Autogestão;MG
12923462000160;UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA;1T;2025;644.00;True;361569;Cooperativa odontológica;PB
12923462000160;UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA;2T;2025;1003053.00;True;361569;Cooperativa odontológica;PB
12923462000160;UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA;3T;2025;6092.00;True;361569;Cooperativa odontológica;PB
13001218000102;ASSOCIAÇÃO SANTA SAÚDE;1T;2025;2782908.00;True;418021;Medicina de Grupo;SP
13001218000102;ASSOCIAÇÃO SANTA SAÚDE;2T;2025;1957685.00;True;418021;Medicina de Grupo;SP
13001218000102;ASSOCIAÇÃO SANTA SAÚDE;3T;2025;19130634.00;True;418021;Medicina de Grupo;SP
13026081000140;FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO;1T;2025;271544.00;True;418129;Autogestão;MS
13026081000140;FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO;2T;2025;256788.00;True;418129;Autogestão;MS
13026081000140;FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO;3T;2025;7529249.00;True;418129;Autogestão;MS
13083167000105;ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM;1T;2025;6444.00;True;420093;Autogestão;SE
13083167000105;ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM;2T;2025;9480.00;True;420093;Autogestão;SE
13083167000105;ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM;3T;2025;14034.00;True;420093;Autogestão;SE
13086566000120;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE;1T;2025;218019.00;True;335789;Autogestão;SE
13086566000120;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE;2T;2025;307999.00;True;335789;Autogestão;SE
13086566000120;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE;3T;2025;482571.00;True;335789;Autogestão;SE
13100755000100;ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA;1T;2025;237139.00;True;343129;Autogestão;BA
13100755000100;ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA;2T;2025;43731.00;True;343129;Autogestão;BA
13100755000100;ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA;3T;2025;349831.00;True;343129;Autogestão;BA
13138885000131;A.P.S. ADMINISTRADORA DE BENEFÍCOS LTDA.;1T;2025;129361.00;True;418030;Administradora de Benefícios;SP
13138885000131;A.P.S. ADMINISTRADORA DE BENEFÍCOS LTDA.;2T;2025;174598.00;True;418030;Administradora de Benefícios;SP
13138885000131;A.P.S. ADMINISTRADORA DE BENEFÍCOS LTDA.;3T;2025;305737.00;True;418030;Administradora de Benefícios;SP
13170410000122;ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC;1T;2025;64334.00;True;384704;Autogestão;SE
13170410000122;ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC;2T;2025;69015314.00;True;384704;Autogestão;SE
13170410000122;ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC;3T;2025;136836.00;True;384704;Autogestão;SE
13223975000120;CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A;1T;2025;2690.00;True;418072;Seguradora Especializada em Saúde;SP
13223975000120;CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A;2T;2025;6730.00;True;418072;Seguradora Especializada em Saúde;SP
13223975000120;CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A;3T;2025;15245.00;True;418072;Seguradora Especializada em Saúde;SP
13360276000122;UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;1711627.00;True;337668;Cooperativa Médica;SE
13360276000122;UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;1249521.00;True;337668;Cooperativa Médica;SE
13360276000122;UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;10405230.00;True;337668;Cooperativa Médica;SE
13746922000194;RESOLVE ADMINISTRADORA DE BENEFÍCIOS LTDA;1T;2025;828232.00;True;418692;Administradora de Benefícios;PI
13746922000194;RESOLVE ADMINISTRADORA DE BENEFÍCIOS LTDA;2T;2025;1591360.00;True;418692;Administradora de Benefícios;PI
13746922000194;RESOLVE ADMINISTRADORA DE BENEFÍCIOS LTDA;3T;2025;2283170.00;True;418692;Administradora de Benefícios;PI
13785956000198;RAMED ADMINISTRADORA DE BENEFICIOS LTDA.;1T;2025;74538.00;True;418196;Administradora de Benefícios;SP
13785956000198;RAMED ADMINISTRADORA DE BENEFICIOS LTDA.;2T;2025;144648.00;True;418196;Administradora de Benefícios;SP
13785956000198;RAMED ADMINISTRADORA DE BENEFICIOS LTDA.;3T;2025;206940.00;True;418196;Administradora de Benefícios;SP
13816250000146;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;1T;2025;208852.00;True;418226;Medicina de Grupo;RJ
13816250000146;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;2T;2025;61655.00;True;418226;Medicina de Grupo;RJ
13816250000146;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;3T;2025;9676031.00;True;418226;Medicina de Grupo;RJ
14095581000105;LIKE DENTAL PLANOS ODONTOLÓGICOS SS LTDA;1T;2025;20796.00;True;418536;Odontologia de Grupo;PR
14095581000105;LIKE DENTAL PLANOS ODONTOLÓGICOS SS LTDA;2T;2025;71278.00;True;418536;Odontologia de Grupo;PR
14095581000105;LIKE DENTAL PLANOS ODONTOLÓGICOS SS LTDA;3T;2025;92425.00;True;418536;Odontologia de Grupo;PR
14408631000159;FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA;1T;2025;112686.00;True;418501;Medicina de Grupo;MG
14408631000159;FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA;2T;2025;230560.00;True;418501;Medicina de Grupo;MG
14408631000159;FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA;3T;2025;1402677.00;True;418501;Medicina de Grupo;MG
14468083000152;LIFE CLASS ADMINISTRADORA DE BENEFICIOS LTDA.;1T;2025;175089.00;True;418595;Administradora de Benefícios;SP
14468083000152;LIFE CLASS ADMINISTRADORA DE BENEFICIOS LTDA.;2T;2025;121290.00;True;418595;Administradora de Benefícios;SP
14468083000152;LIFE CLASS ADMINISTRADORA DE BENEFICIOS LTDA.;3T;2025;140100.00;True;418595;Administradora de Benefícios;SP
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;1T;2025;610839.00;True;419753;Medicina de Grupo;MG
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;2T;2025;3031.00;True;419753;Medicina de Grupo;MG
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;3T;2025;2566460.00;True;419753;Medicina de Grupo;MG
14674151000130;BIORAL SISTEMA ODONTOLÓGICO LTDA.;1T;2025;27537.00;True;419079;Odontologia de Grupo;SP
14674151000130;BIORAL SISTEMA ODONTOLÓGICO LTDA.;2T;2025;899965.00;True;419079;Odontologia de Grupo;SP
14674151000130;BIORAL SISTEMA ODONTOLÓGICO LTDA.;3T;2025;137868.00;True;419079;Odontologia de Grupo;SP
14799035000147;ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA;1T;2025;27633.00;True;335754;Autogestão;BA
14799035000147;ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA;2T;2025;559056.00;True;335754;Autogestão;BA
14799035000147;ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA;3T;2025;2084521.00;True;335754;Autogestão;BA
14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;1T;2025;33450.00;True;419281;Odontologia de Grupo;SP
14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;2T;2025;38300.00;True;419281;Odontologia de Grupo;SP
14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;3T;2025;44900.00;True;419281;Odontologia de Grupo;SP
14927215000167;ZURICH SANTANDER BRASIL ODONTO LTDA.;1T;2025;29602.00;True;419354;Odontologia de Grupo;SP
14927215000167;ZURICH SANTANDER BRASIL ODONTO LTDA.;2T;2025;30800.00;True;419354;Odontologia de Grupo;SP
14927215000167;ZURICH SANTANDER BRASIL ODONTO LTDA.;3T;2025;34800.00;True;419354;Odontologia de Grupo;SP
14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;1T;2025;37621083.00;True;419141;Medicina de Grupo;SP
14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;2T;2025;613613.00;True;419141;Medicina de Grupo;SP
14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;3T;2025;161404.00;True;419141;Medicina de Grupo;SP
15011651000154;BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A;2T;2025;932375.00;True;421715;Medicina de Grupo;SP
15011651000154;BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A;3T;2025;2758245.00;True;421715;Medicina de Grupo;SP
15022430000181;ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO;1T;2025;649808.00;True;418731;Medicina de Grupo;SP
15022430000181;ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO;2T;2025;81550.00;True;418731;Medicina de Grupo;SP
15022430000181;ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO;3T;2025;684025.00;True;418731;Medicina de Grupo;SP
15131148000132;AMHA SAUDE S/A;1T;2025;141790.00;True;418587;Medicina de Grupo;SP
15131148000132;AMHA SAUDE S/A;2T;2025;2523111.00;True;418587;Medicina de Grupo;SP
15131148000132;AMHA SAUDE S/A;3T;2025;2675156.00;True;418587;Medicina de Grupo;SP
15156097000101;UNIBEN ADMINISTRADORA DE BENEFÍCIOS LTDA;1T;2025;212187.00;True;418528;Administradora de Benefícios;MG
15156097000101;UNIBEN ADMINISTRADORA DE BENEFÍCIOS LTDA;2T;2025;522874.00;True;418528;Administradora de Benefícios;MG
15156097000101;UNIBEN ADMINISTRADORA DE BENEFÍCIOS LTDA;3T;2025;1088101.00;True;418528;Administradora de Benefícios;MG
